Model,Combination,Source,SI_SDR,SI_SAR_like,RMSE
Paired_Stems,accompaniment_vocals,accompaniment,13.27448338196481,13.47422098740755,0.021528380821858675
Paired_Stems,accompaniment_vocals,vocals,6.501391843983669,7.378509662538362,0.021237386374925196
Paired_Stems,bass_vocals,bass,14.76037333460909,14.903173901604621,0.008238992579524766
Paired_Stems,bass_vocals,vocals,15.042412900572721,15.17634089860125,0.008676262151066365
Paired_Stems,drums_vocals,drums,12.647131146205986,12.87702473623309,0.01278518763760721
Paired_Stems,drums_vocals,vocals,11.775412706621424,12.05488211069752,0.01154383382930083
Paired_Stems,other_vocals,other,9.130413699903439,9.631116898992765,0.01779245716789278
Paired_Stems,other_vocals,vocals,7.859368985261777,8.517848394253893,0.018041942888079265
