Model,Source,SDR,SIR,SAR,ISR
Paired_Stems,accompaniment,12.704661738129289,-2.1750205300358405,0.216340899308595,-5.8108848516888365
Paired_Stems,bass,14.68226430938674,18.510969368080804,0.0553635925032161,-19.946729150111338
Paired_Stems,drums,14.566828334205645,22.41983202105793,0.09255153420420506,-16.133272945675515
Paired_Stems,other,7.113863056698794,18.12627037599983,0.044407027489886244,-18.79093612404036
